date,code,diary_text
1887-02-15,sa_024r_0050_0020_0230,"15일(23일, 화, 흐림, 삼가다) 흐리고 차다. 일과 여전하다. 의사를 방문했으나 만나지 못했다. 종기의 아픔 조금 덜하다."
1887-02-16,sa_024r_0050_0020_0240,"16일(24일, 수, 맑음, 삼가다) 일과 여전하다. 맑고 따뜻하여 봄기운이 있다. 간혹 흐리다. 이날 딴랑보(笪襄伯)가 나에게 당묵(唐墨) 1갑, 동치창(董其昌)의 필첩 『동첩(董帖)』 1본을 선사하다. 그 정의가 고맙다."
1887-02-17,sa_024r_0050_0020_0250,"17일(25일, 목, 맑음, 삼가다) 일과 여전하다. 맑고 따뜻하다. 저녁때 모리타(森田)군이 찾아오다."
1887-02-18,sa_024r_0050_0020_0260,"18일(26일, 금, 맑음, 삼가다) 일과 여전하다. 맑고 따뜻하다. 저녁때 와타나베의 집에 가 목욕하고 돌아오다. 밤에 기와끼(木脇)군과 같이 한 시간 남짓 한담하다."
1887-02-19,sa_024r_0050_0020_0270,"19일(27일, 토, 맑음, 삼가다) 낮에 기와끼군과 같이 미국 성경회사(聖經會社)에 갔으나 마침 사원이 없어 곧 서원으로 돌아오다. 맑고 따뜻하여 봄기운이 완연하다. 모리타군을 방문하다."
1887-02-20,sa_024r_0050_0020_0280,"20일(28일, 일, 맑음) 상오 성경공부 여전하다. 11시에 충일회에 가 설교 듣고 오다. 오후에 정(鄭)·전(全) 양군과 같이 산보하다. □의 청으로 다루(茶樓)에 올라 다리 쉬며 차 마시다. 돌아오는 길에 색연필 1다스를 사다. 3시에 충일회에 가 성경공부에 참석하고 서원으로 돌아오다. 다시 나아가 작은 칼 16전 을 사 가지고 서원으로 돌아오다. 저녁 든 뒤 7시경에 불조계(佛租界)로 가 운태 민영익 를 방문하려 하였으나 그의 의심과 미움을 사지 않을까 염려하여 방문하지 않은 채 돌아오다. 기약(己約) 5조를 어기다."
1887-02-21,sa_024r_0050_0020_0290,"21일(29일, 월, 흐림, 삼가다) 수업 여전하다. 밤에 서원 내 여러 학생들과 같이 옛 충일회에 가 영화 구경하고 10시경에 서원으로 돌아오다. 밤에 비오다."
1887-02-22,sa_024r_0050_0020_0300,"22일(30일, 화, 흐림) 수업 여전하다. 저녁때 나가미군을 방문하다. 그가 병이 있어 이틀이나 나오지 않은 까닭이다. 한담하는 가운데 나가미군이 운태를 방문하든가 혹은 서신을 내어 안부를 물음이 좋을 것으로 말하였다. 7시경에 후차우쥔(胡超群)군을 방문하여 계주신문사(戒酒新聞社)로 보내는 글을 맡기어 전송하여 줄 것을 청하고, 곧 서원으로 돌아와 학과 공부하다. 비오다 멎다하다 분노를 참는 진노조(鎭怒條)를 어기다. 일본 신문을 보니 김가진(金嘉鎭)이 저번에 위안스카이(猿豚)의 해침을 받았으나 다행히 주상의 은혜(天恕)를 입었다고 한다. 장은규(張殷圭)·박영빈(朴泳彬) 등 6인은 모두 죽임을 당했다고 한다. 야만 정부가 하는 바가 이와 같이 비천하니 어찌 우리나라가 떨치지 못함을 괴이하다 하겠는가? 들으니 일본·청국의 담판은 근자에 매듭지어졌다 한다."
1887-02-23,sa_024r_0050_0030_0010,"23일(2월 1일, 수, 흐림, 삼가다) 일과 여전하다. 종일 흐리고 쌀쌀하다. 백낭의 평서를 받다."
1887-02-24,sa_024r_0050_0030_0020,"24일(2일, 목, 흐림, 삼가다) 일과 여전하다. 아침에 비. 종일 음랭하고 바람이 있다."
1887-02-25,sa_024r_0050_0030_0030,"25일(3일, 금, 흐림) 일과 여전하다. 저녁때 나가미군을 방문하다. 7시에 수레를 몰아 불란서인 여관으로 운태 민영익 를 방문하다. 그가 거처를 대방잔(大方棧)으로 옮겼기 때문에 만나지 못한 채 돌아오다. 근정(勤整) 제5조를 어기다. 밤에 기와끼군과 한담하다 11시경이 되어 방으로 돌아와 자다. 일본 신문을 보니 김학우(金鶴羽)군이 근일에 서울로 돌아와 다시 전직에 임명되었다고 한다. 종일 가랑비 오다."
1887-02-26,sa_024r_0050_0030_0040,"26일(4일, 토, 흐림) 상오에 기와끼군과 같이 성경회사에 가다. 기와끼군이 성경 1권 사려는 까닭이다. 상오 성경공부 여전하다. 저녁때 참봉 김영섭이 지난달 21일에 보낸 답서 받다. 그 정의가 고맙다."
1887-02-27,sa_024r_0050_0030_0050,"27일(5일, 일, 흐림, 삼가다) 상오 성경공부 마치고 충일회에 가 설교 듣고 정오에 서원으로 돌아오다. 오후 3시에 충일회에 가 성경공부에 참예하다. 계주약패(契酒約牌)를 받아가지고 서원으로 돌아와 이름을 적어 놓다. 이 패는 상하이 희망대(希望隊)에서 나온 것이다. 이 패에 이름 적어 넣은 것은 이날부터 맹세코 술 마시지 않겠다는 뜻이다. 약으로 마실 때는 계산하지 않는다는 뜻도 그 안에 있다. 나는 10여세부터 술을 잘 마셨고 일본으로 간 뒤에는 술 마시는 버릇이 날로 늘어 오늘에 이르기까지 8, 9년 사이에 자주 술에 취하여 천지를 가리지 못하고 구토하여 옷을 버리지 않는 달이 없었다. 작년 3월에 이르러 비로소 술을 삼가하기로 맹세한 뒤 요행이 크게 취한 때는 없었으나 오히려 연연하여 능히 끊지를 못하고 다만 절음(節飮)을 주로 하였다. 저번에 미국 부인 레비트의 계주(戒酒) 연설을 듣고 다시 마시는 잔 수를 줄였다가 오늘에 이르러서야 비로소 술 끊기를 맹세하는 것이다. 비록 나쁜 버릇을 일찍 버린 것은 아니나 또한 선(善)을 행하고 도(道)를 닦는 데 있어 늦는 것도 아닌 것이다. 만약 능히 이 맹세를 지킬 수 있다면 어찌 일생의 다행스러운 일이라 하지 않겠는가? 이미 스스로 닦을 힘이 없으나 다만 하나님이 은혜롭게 구하고 착하게 도와 악마에게 유혹 받지 않는 혜택을 빌 따름이다."
1887-02-28,sa_024r_0050_0030_0060,"28일(6일, 월, 흐림) 일과 여전하다. 근정(勤整) 제5조를 어기다. 이날 밤에 함께 공부하는 여러 친구와 함께 옛 충일회에 가 환영(幻影)놀이를 보다 10시경에 서원으로 돌아오다. 저녁때 나가미군을 방문하여 사금(沙金) 10봉지 맡기고 돌아오다. 일본으로 보내어 팔려는 것이다. 원저자주"
1887-03-01,sa_024r_0050_0030_0070,"3월 1일(7일, 화, 맑음) 아침에 『계주신문(戒酒新聞)』 값 1월분 70전 치르다. 밤에 나가미군을 방문하다. 절용(節用) 제2조를 어기다. 일과 여전하다."
1887-03-02,sa_024r_0050_0030_0080,"2일(8일, 수, 흐림, 삼가다) 일과 여전하다. 기침(起寢)·세수(洗手) 두 조목을 어기다. 흐리고 쌀쌀하다."
1887-03-03,sa_024r_0050_0030_0090,"3일(9일, 목, 흐림, 삼가다) 일과 여전하다. 흐리고 쌀쌀하다. 밤에 양당 전 상서, 정낭에게 보내는 평서, 조운휴 조희연 에게 보내는 평서를 봉하여 김영섭(金永燮)에게 보내는 서간에 넣어 전해 줄 것을 부탁하고 우표를 붙여 나가미군에게 내일 우송할 것을 부탁하다. 밤에 상하이 영자신문(英字新聞)을 보니 슈펠트·포크·타운센드 등을 크게 씹는 글이 실려 있다. 그 뜻의 대략은 다음 일절을 보면 가히 알 수 있다. “우리는 이 참견 잘하는 감독(監督)의 하직에 대하여, 조선정부에 축하하는 바이다. 그러나 그의 존재로 하여 일본이 저지른 범죄는 응징되어야 할 것이다.” 이 같은 글은 반드시 목씨 뮐렌도르프 의 가인(家人)이나 혹은 청국인(豚尾)들이 지은 것이리라. 근일에 영국이 지나에 아첨하는 것이 곳곳에 나타나고 있다. “돈이 있으면 귀신도 부린다”는 말이 어찌 망령된 말이라 하겠는가?"
1887-03-04,sa_024r_0050_0030_0100,"4일(10일, 금, 흐림, 삼가다) 일과 여전하다. 흐리고 쌀쌀하다. 아침에 가랑비 오다. 저녁때 목욕하다."
1887-03-05,sa_024r_0050_0030_0110,"5일(11일, 토, 흐림, 삼가다) 상오 성경공부 여전하다. 종일 가랑비 오다. 오후에 『척독초광(尺牘初桄)』을 사다. 쩡지아쩐(鄭家珍)군을 방문했으나 그는 오늘 이사하느라 분주하기에 곧 작별하고 이양봉을 방문하다. 들으니 운태 민영익 는 거처를 미기양행(美記洋行)으로 옮겼는데 많은 사람들의 방문을 허락하지 않는다고 한다. 노성(魯城)의 윤서방을 이양봉의 거처에서 보았다. 비록 말을 나누지는 않았으나 그의 말이나 중추막(中秋幕) 입은 것 등을 보고 또 그가 상하이에 와서 책을 사 생활하려 한다는 것을 들으니 그 사람됨을 가히 알 수 있겠다. 서원으로 돌아와 신문보다. 밤에 기와끼군과 한담하다 12시가 되어 취침하다. 기와끼군은 샤쓰마번(薩摩藩) 사족문벌(士族門閥)의 자제인데 문벌이 부족한 사람을 업신여기는 말을 하였다. 흐리고 쌀쌀하다."
1887-03-06,sa_024r_0050_0030_0120,"6일(12일, 일, 흐림) 상오 성경공부 여전하다. 11시에 충일회에 가 설교 듣고 서원으로 돌아오다. 오후 3시경에 김광제(金光堤)군이 찾아와 운태 민영익 의 말을 전하기를, “운태는 당신과 면회하려 하나 궐내로부터의 봉서(封書) 내용 중에 그대를 만나지 말라는 하교가 있는 까닭에 상견하지 못하는 것이니 그대는 모름지기 방문하여 올 것이 없다”고 하였다. 어저께 내가 이양봉씨 거처에 가 운태의 주소를 적어 가지고 온 까닭이다. 운태는 의심을 품어 능히 일본 배를 타지 못한다고 한다. 김씨가 말하기를. “운태는 이랬다저랬다 하고, 의심이 많고, 인색하고, 도량이 좁다”고 하였다. 세수조(洗手條)를 어기다. 종일 흐리고 쌀쌀하다."
1887-03-07,sa_024r_0050_0030_0130,"7일(13일, 월, 흐림) 일과 여전하다. 절용(節用) 제1조를 어기다. 밤에 맑다."
1887-03-08,sa_024r_0050_0030_0140,"8일(14일, 화, 흐림) 일과 여전하다. 저녁때 나가미군을 문병하다. 밤에 천쥐시(陳巨喜)·링인광(凌蔭光) 양군과 같이 알렌선생의 초청을 받아 그의 집에 가다. 7시에 다과 마치고 여러 신자들이 “일요일을 어떻게 지킬 것이냐” 하는 연설을 방청하고 11시에 파하여 돌아오다. 학과 공부하다 새벽 3시 반에 취침하다. 밤에 맑고 달 밝다."
1887-03-09,sa_024r_0050_0030_0150,"9일(15일, 수, 맑음, 삼가다) 일과 여전하다. 심신이 고단하여, 저녁 든 뒤 곧 침상에 누웠는데 뜻밖에 본넬선생이 사람을 보내어 나를 청하는 까닭에 7시 반에 그의 집을 방문했다. 본넬선생이 말하기를, “오늘 밤 달이 있기에 내가 망원경(千里鏡)으로 그 빛을 보고자 하여 군을 청하였다” 하였다. 말을 마치자 같이 문밖으로 나갔는데 마침 한 조각의 구름이 달을 가리고 있다. 이에 방으로 들어가 어젯밤 신사회(信士會)에서 의논한 일에 대하여 한담하였다. 본넬선생이 말하기를, “군의 뜻으로는 기독교(聖敎)를 어떠한 도리로 생각하는가? 청컨대 진심을 말하라”고 하였다. 내가 이에 연래의 심사를 말하기를, “내가 상하이에 도착하여 하나님(上帝)의 성명(聖名)을 들은 때부터 대개 우리 군부모(君父母), 부모님, 일가(一家), 친우(親友)와 우리나라 인민에게 복 내릴 것을 빌지 않은 날이 없었으나 중심은 조금도 고치지 못한 채 음주 방탕하였었다. 작년 초부터 조금 선(善)으로 옮겨가는 마음이 생겨 자주 성경을 읽게 되었다. 오늘에 이르러서 크게 교를 받들려는 마음이 있으나 다만 때때로 여러 가지 의심이 마음에 가득하여 어찌할 바를 모르겠다”고 하였다. 그리고 말하기를, “만약 세례 등을 받아 교를 믿는 마음을 증진할 수 있다면 내가 받기를 원하는 바다”라고 하였다. 본넬선생이 말하기를, 자기의 소년 시절의 심사도 정히 내가 오늘 밤 말한 바와 같았다 하고 “세례를 받는 등의 일은 비록 이것이 형식상의 의례라고 하더라도 또한 자기의 교를 믿는 마음을 나타내는 것이다. 그리고 남들이 다 알고 있는 까닭에 혹 사악한 데로 꾀어 들이려는 자가 있더라도 또한 능히 곧장 범하지 못한다. 기독교 신자는 또한 어떻게 인도하고 도울 것인지를 알고 있다. 이런 까닭으로 세례를 받으면 마침내 이것이 성실한 마음을 더하고 힘쓰는데 일조가 되는 것이다”라고 하였다. 9시경에 다시 문밖으로 나갔더니 요행히 구름이 걷히고 달이 밝다. 내가 천리경으로 그 빛을 살펴보니 진실로 육안으로 보지 못한 것은 아니었다. 서원으로 돌아와 곧 취침하다."
1887-03-10,sa_024r_0050_0030_0160,"10일(16일, 목, 맑음) 일과 여전하다. 심약(心約) 범례(凡例) 제3조를 어기다. 밤에 맑다. 춘색이 완연하다. 바람 불다. 밤중에 취침하다."
1887-03-11,sa_024r_0050_0030_0170,"11일(17일, 금, 맑음, 삼가다) 일과 여전하다. 저녁때 나가미군을 방문하다. 그가 몸져누워 이어나지 못한 지가 이미 수일이 지난 것을 보니 실로 염려가 된다. 나가미군에게 1원을 빌려 이발관에 가 이발하다. 8시경에 다시 나가미군을 방문했다가 곧 하직하고 서원으로 돌아오다. 밤에 비오다."
1887-03-12,sa_024r_0050_0030_0180,"12일(18일, 토, 맑음, 삼가다) 상오 성경공부 여전하다. 오후에 알렌선생과 같이 가 상하이박물관(上海博物館)을 구경하고, 다시 미화서관(美華書館)에 가 책 인쇄하는 일을 두루 구경하다. 돌아오는 길에 연필 12자루 사다. 나팔표 20전 서원으로 돌아와 잠시 쉬었다가 다시 쩡지아쩐(鄭家珍)·쭈쭈치엔(朱洙仝) 양인과 같이 지나 욕실에 가 목욕하고 먼저 나와 식당에 가 저녁 들다. 종지아쥔(鍾家俊)군을 방문하여 두어 마디 나누고 서원으로 돌아오다. 학과 공부하다.  ."
1887-03-13,sa_024r_0050_0030_0190,"13일(19일, 일, 맑음, 삼가다) 상오에 성경공부 마치고 기와끼군과 충일회에 가 설교 듣고 12시에 서원으로 돌아오다. 알렌선생의 초청으로 그의 집에 가 점심 들고 1시간 남짓 한담하다 두 어권 책을 빌려 가지고 서원으로 돌아오다. 이때가 이미 3시이다. 곧 충일회에 가 성경공부에 참예하다."
1887-03-14,sa_024r_0050_0030_0200,"14일(20일, 월, 맑음, 삼가다) 일과 여전하다."
1887-03-15,sa_024r_0050_0030_0210,"15일(21일, 화, 맑음, 삼가다) 이로부터 새로 심약(心約)을 정하여 시행한다. 일과 여전하다. 해수로 자못 고통스럽다"
1887-03-16,sa_024r_0050_0030_0220,"16일(22일, 수, 흐림, 삼가다) 일과 여전하다. 해수 어제와 같다. 종일 흐리고 바람이 있다."
1887-03-17,sa_024r_0050_0030_0230,"17일(23일, 목, 흐름) 해수가 더욱 고통스럽다. 바람이 있고 쌀쌀하다. 저녁때 나가미군을 방문했더니 병이 좀 차도가 있다."
1887-03-18,sa_024r_0050_0030_0240,"18일(24일, 금, 흐림) 일과 여전. 해수 여전하다. 청명하고 바람 있다."
1887-03-19,sa_024r_0050_0030_0250,"19일(25일, 토, 맑음) 성경공부 여전하다. 오후 1시에 알렌선생과 같이 기창양행(旗昌洋行)의 실을 켜는 공장에 가 구경하고 오다. 이 공장에는 여직공 500여 명이 있다고 한다. 3시에 쭈쭈치엔군과 같이 지나 욕실에 가 목욕하고 서원으로 돌아와 책 읽다. 오후 6시에 나가미군에게 가 저녁 들고 한담하다 밤 9시경에 서원으로 돌아오다. 갑약(甲約) 제13조를 어기다."
1887-03-20,sa_024r_0050_0030_0260,"20일(26일, 일, 맑음, 삼가다) 상오 성경공부 여전하다. 11시에 충일회에 가 설교 듣고 오다. 12시에 알렌선생의 초청으로 그의 집으로 가 점심 들고 서원으로 돌아와 책 읽다. 3시에 충일회에 가다. 성경공부 여전하다. 오후 6시에 충일회에 가 설교 듣고 돌아오다. 밤에 나가미군을 방문했다가 곧 돌아오다. 다리의 종기로 자못 고통스럽다."
1887-03-21,sa_024r_0050_0030_0270,"21일(27일, 월, 맑음, 삼가다) 일과 여전하다. 다리의 종기가 어제보다 더 고통스럽다. 수업 마친 뒤 곧 침상에 눕다."
1887-03-22,sa_024r_0050_0030_0280,"22일(28일, 화, 맑음, 삼가다) 다리의 종기, 차도가 없어 부득이 휴과(休課)하다. 이날 진교(眞敎) 받들기를 원하는 글 입교 원서 을 본넬선생에게 보내다."
1887-03-23,sa_024r_0050_0030_0290,"23일(29일, 수, 맑음) 다리의 종기, 조금 차도가 있으나 걷기가 불편하여 부득이 휴과하다. 아침에 본넬선생이 문병오다. 요시다(吉田)군의 답서 받다. 갑약(甲約) 제12조 말단을 어기다. 이날 아침에 알렌선생 부인이 당미(糖米) 한 주발 보내오다. 그 정의가 고맙다. 식대 2원 치르다. 이날 밤에 본넬선생이 찾아와 세례 받는 일 의논하다. 밤에 『루터전(露哲傳)』을 읽다. 밤중에 취침하다."
1887-03-24,sa_024r_0050_0030_0300,"24일(30일, 목, 맑음, 삼가다) 다리의 종기, 크게 차도가 있다. 일과 여전하다. 밤에 미화서관에 가 연설 듣고 돌아오다."
1887-03-25,sa_024r_0050_0040_0010,"25일(3월 1일, 금, 맑음) 일과 여전하다. 을약(乙約) 제4조를 어기다. 밤에 나가미군과 같이 자다. 더불어 입교하는 일 이야기하다. 밤중을 지나 취침하다."
1887-03-26,sa_024r_0050_0040_0020,"26일(2일, 토, 맑음) 상오 성경공부 쉬다. 점심때에 알렌선생의 초청을 받아 선생댁으로 가서 점심 들다. 오후에 고단하여 낮잠 자다. 을약 제4조를 어기다."
1887-03-27,sa_024r_0050_0040_0030,"27일(3일, 일, 맑음, 삼가다) 상오 성경공부 여전하다. 11시에 충일회에 가 설교 듣다. 날씨 자못 덥다. 오후 3시에 충일회에 가다. 성경공부 여전하다. 오후 4시에 쩡지아쩐(鄭家珍)의 초청을 받아 가서 지나(支那) 저녁 들다. 서원으로 돌아와 잠시 쉬었다가 6시 반에 충일회에 가 설교 듣다. 돌아오는 길에 나가미군을 방문하다. 8시 20분을 지나 서원으로 돌아오다."
1887-03-28,sa_024r_0050_0040_0040,"28일(4일, 월, 맑음, 삼가다) 이번 주에 기도하고 책 보려고 본넬선생에게 휴가를 청하다."
1887-03-29,sa_024r_0050_0040_0050,"29일(5일, 화, 흐림, 삼가다) 책 읽다."
1887-03-30,sa_024r_0050_0040_0060,"30일(6일, 수, 흐림) 책 읽다. 흐리다."
1887-03-31,sa_024r_0050_0040_0070,"31일(7일, 목, 흐림) 책 읽다. 아침에 알렌선생이 『종구주(從救主)』 1권을 선사하다. 그 정의가 고맙다. 밤에 알렌·본넬선생을 방문하여 일전에 빌린 책자를 돌려주다. 이어 나가미군을 방문하다. 나가미군은 근일에 쾌차하였는데 오늘 저녁에 출타하여 만나지 못한 채 돌아오다."
1887-04-01,sa_024r_0050_0040_0080,"4월 1일(8일, 금, 흐림, 삼가다) 아침 8시 반에 쩡지아쩐(鄭家珍)과 같이 먼저 그의 집으로 가 아침 들다. 9시 반경에 광동과(廣東菓) 1포 사 가지고 10전 인력거를 몰아 비 무릅쓰고 □□에 도착하다. 사람 당 60문씩 다시 독륜거(獨輪車)로 갈아타고 두 사람이 같이 앉는데 100문이다. 마을길을 따라 이리저리 돌아 용화사(龍華寺)에 도착하다. 비는 세게 내리고 길은 질척질척하여 고생스러움이 비할 데 없다. 11시 반에 절에 도착한 뒤 다방에 들어가 점심 들다. 용화탑(龍華塔)에 올라가 멀리 경치를 바라보고 가장 위층 남쪽 가에 이름을 적다. 탑에서 내려와 용화사에 들어가 여러 절을 두루 구경하고 복숭아 꽃 두어 가지 사다. 오후 2시 반경에 독륜거로 비 무릅쓰고 성 남문 밖에 도착하여 인력거 타고 쩡군 집으로 돌아오다. 신 닦고 목욕하고 5시경에 두 사람이 서원으로 돌아오다. 이날 쓴 것이 거의 50전이나 된다. 바람 있다."
1887-04-02,sa_024r_0050_0040_0090,"2일(9일, 토, 흐림, 삼가다) 상오 성경공부 여전하다. 종일 큰 바람 불다. 저녁때 개다."
1887-04-03,sa_024r_0050_0040_0100,"3일(10일, 일, 맑음, 삼가다) 상오 10시에 삼가 세례를 받다. 이날 하늘은 맑고 날씨는 따뜻한데 바람도 잔잔하고 구름도 걷히어 근일에 제일 좋은 날씨이다. 이날부터 나는 삼가 교(敎) 받들고 주(主) 믿을 것을 맹세했으니, 가히 일생에 있어 제일 큰 날이라 하겠다. 감리교(監督會)에 들어간 것이다. 오후 1시경에 본넬선생 댁에 가 점심 들고 3시에 충일회 성경공부에 참예하다. 6시에 링인광(凌蔭光)군과 같이 충일회에 가 설교 듣고 오다. 이날 신문을 보니 미국공사 딘스모어(丹時模: Hugh A. Dinsmore 가 지난달에 미국 선편으로 부임하였다고 한다. 바람이 있다."
1887-04-04,sa_024r_0050_0040_0110,"4일(11일, 월, 맑음, 삼가다) 일과 여전하다. 날씨 맑고 따뜻하기 비길 데 없다. 저녁때 나가미군을 방문하다."
1887-04-05,sa_024r_0050_0040_0120,"5일(12일, 화, 맑음, 삼가다) 일과 여전하다. 날씨 맑고 따뜻하다. 저녁때가 되면서 구름 끼어 흐리더니 밤에 개다."
1887-04-06,sa_024r_0050_0040_0130,"6일(13일, 수, 흐림, 삼가다) 일과 여전하다."
1887-04-07,sa_024r_0050_0040_0140,"7일(14일, 목, 맑음, 삼가다) 일과 여전하다."
1887-04-08,sa_024r_0050_0040_0150,"8일(15일, 금, 맑음, 삼가다) 오후에 우리나라 사람 이훈(李塤)이 와서 어머님의 평서, 조운휴 조희연 의 답서, 김참봉 김영섭 의 답서를 전하다. 기쁘고 위안이 된다. 오후에 휴과(休課)하다. 부모님과 작은아버지 전 상서, 백낭에게 보내는 서간, 운휴에게 보내는 답서를 써 김참봉에게 보내는 편지에 동봉하여 전할 것을 부탁하고, 소매에 넣어 가지고 나가미군 집에 가 다음날 운송토록 청하다. 이날은 성(聖) 금요일(Good Friday)이다."
1887-04-09,sa_024r_0050_0040_0160,"9일(16일, 토, 맑음, 삼가다) 상오 성경공부 여전하다. 오후에 나가미군을 방문하여 이사하는 것 돕고 저녁 든 뒤 서원으로 돌아오다."
1887-04-10,sa_024r_0050_0040_0170,"10일(17일, 일, 흐림, 삼가다) 상오 성경공부 여전하다. 11시에 기와끼군과 같이 충일회에 가 설교 듣고 돌아오다. 서원에서 책 읽다. 오후에 알렌선생의 초청을 받아 저녁 들다. 저녁 든 뒤 한담하다 8시경에 서원으로 돌아오다. 밤에 가랑비 오다. 이날은 예수가 부활한 날이다."
1887-04-11,sa_024r_0050_0040_0180,"11일(18일, 월, 맑음) 일과 여전하다. 저녁때 나가미군을 방문하다. 기침조(起寢條)를 어기다."
1887-04-12,sa_024r_0050_0040_0190,"12일(19일, 화, 맑음) 일과 여전하다. 오후에 쩡지아쩐(鄭家珍)군과 같이 가 목욕하다. 오후 7시에 본넬선생댁에 가 신사회(信士會)에 방참(傍參)하고 10시경에 서원으로 돌아오다."
1887-04-13,sa_024r_0050_0040_0200,"13일(20일, 수, 맑음) 기침조(起寢條)를 어기다. 본넬선생이 병이 나 나오지 않다. 밤에 계주회당(戒酒會堂)에 가 연설 지나도리학(支那道理學) 듣고 환영등(幻影燈)을 보다. 11시 경에 서원으로 돌아오다."
1887-04-14,sa_024r_0050_0040_0210,"14일(21일, 목, 맑음) 진노조(鎭怒條)를 어기다. 본넬선생이 병이 나 나오지 않다. 밤에 여러 학우들과 같이 웨이지엔쑨(緯廉孫)씨 집에 가 저녁 들고 9시에 맥킨토시(馬健泰: Macintosh)군과 같이 상하이 신사회(信士會)에 가 연설 듣고 돌아와 자다. 덥다."
1887-04-15,sa_024r_0050_0040_0220,"15일(22일, 금, 맑음) 음약 제4조를 어기다. 오후에 마쯔상이 귀국하는 까닭에 나가미와 의논하여 사금 20냥 중을 탁송하다. 휴과(休課)하다."
1887-04-16,sa_024r_0050_0040_0230,"16일(23일, 토, 맑음) 기침조(起寢條)를 어기다. 상오 성경공부 여전하다. 영국인 제임스씨가 나를 만나기를 바란다기에 11시 반에 영국영사관으로 방문했으나 만나지 못하였다. 책 읽다. 근희조(謹戱條)를 어기다."
1887-04-17,sa_024r_0050_0040_0240,"17일(24일, 일, 맑음) 상오 성경공부 여전하다. 11시에 충일회에 가 설교 듣다. 오후에 천쥐시(陳巨喜)와 같이 알렌선생 댁에 가 점심 들다. 레안선생 부인이 어제 난시앙(南翔)에서 이곳으로 오다. 3시에 충일회에 가 성경공부에 참예하다. 저녁때 다정(茶亭)에 가 행인차(杏仁茶)를 마시다. 쩡지아쩐군과 같이 가다. 근희조를 어기다."
1887-04-18,sa_024r_0050_0040_0250,"18일(25일, 월, 맑음, 삼가다) 오후 1시 반경에 영국인 스코트 즉 지난해 우리 서울 영국영사관의 서기. 지금은 제물포 영국영사이다. 가 찾아와 나에게 그의 거처로 같이 가기를 청하고 나에게 그의 『한영대화(韓英對話)』 편저 일을 도와줄 것을 청하다. 또 나에게 한두 명의 우리나라 사람을 청하여 도와주도록 할 것을 청하다. 경강잔(京江棧)으로 이훈(李塤)씨를 방문했으나 만나지 못하였다. 다시 천선탑(天仙坮)의 이양봉(李養奉) 거처를 방문했으나 또한 만나지 못하였다. 3시경에 돌아와 스코트씨에게 알리고 서원으로 돌아와 책 읽다. 오후 6시 반경에 이훈씨가 찾아오다. 7시 반에 같이 원명로(元明路) 일호(一號)로 스코트씨를 방문하여 이훈을 천거하고 서원으로 돌아오다."
1887-04-19,sa_024r_0050_0040_0260,"19일(26일, 화, 맑음) 일과 여전하다. 기침조를 어기다. 저녁때 스코트씨를 방문했으나 만나지 못하였다. 이어 나가미군을 방문했다가 같이 저녁 들고 돌아오다. 8시 원저자주"
1887-04-20,sa_024r_0050_0040_0270,"20일(27일, 수, 맑음) 일과 여전하다."
1887-04-21,sa_024r_0050_0040_0280,"21일(28일, 목, 맑음) 일과 여전하다."
1887-04-22,sa_024r_0050_0040_0290,"22일(29일, 금, 맑음) 일과 여전하다."
1887-04-23,sa_024r_0050_0050_0010,"23일(4월 1일, 토, 맑음) 상오 성경공부 여전하다. 오후에 스코트씨를 방문하다. 저녁때 목욕하고 이어 쩡지아쩐(鄭家珍)군과 같이 행화루에 가 지나 저녁 먹고 오다."
1887-04-24,sa_024r_0050_0050_0020,"24일(2일, 일, 맑음) 상오 성경공부 여전하다. 11시에 충일회에 가 설교 듣고 나가미군 집에 가 점심 들다. 3시에 다시 충일회에 가 경과에 참예하다."
1887-04-25,sa_024r_0050_0050_0030,"25일(3일, 월, 맑음) 일과 여전하다. 오후에 쩡지아쩐·한복상(韓福祥) 양인과 같이 행화루에 가 저녁 들고 서원으로 돌아오다. 우연히 자오쯔스(曺子實)와 그의 문하 제자 1인을 만나다."
1887-04-26,sa_024r_0050_0050_0040,"26일(4일, 화, 맑음) 일과 여전하다."
1887-04-27,sa_024r_0050_0050_0050,"27일(5일, 수, 맑음) 일과 여전하다. 저녁때 나가미군을 방문하다. 나가미군이 저번에 사금(沙金) 판 값 725원 50전을 전하다. 30냥 중 내에 10냥중은 날마다 24원 30전씩, 그 나머지는 냥마다 24원씩이다. 나가미군과 저녁 들고 서원으로 돌아오다. 7시 반에 알렌·본넬 두 선생이 이날부터 기도회 열다. 이날 모인 사람은 나와 링인광(凌蔭光)군 뿐이다. 바람이 있다."
